"x","y","bio4","bio5","bio6","bio15","bio16","bio17","bioalt","species_occ"
-157.739043436852,21.3714749711465,151.984371492571,30,18.2000007629395,69.4982777120333,664,122,21,0
-157.738626277115,21.3781811061706,151.024306049186,30.1000003814697,18.3999996185303,54.7673096746018,582,158,6,0
-157.738208954905,21.3848891474191,150.549522031466,30,18.3999996185303,60.4527342746831,514,115,6,0
-157.737791470144,21.3915990953676,150.549522031466,30,18.3999996185303,60.4527342746831,514,115,6,0
-157.73737382275,21.3983109504915,149.779521534827,30,18.5,55.6240167069205,476,134,8,0
-157.734026779203,21.4520745068798,148.64284221638,29.7999992370605,18.3999996185303,51.8857462605656,291,89,29,0
-157.737324073245,21.2840784309432,152.233391244943,30,18.2000007629395,48.4427106143479,440,167,36,0
-157.736906663675,21.2907596945491,152.233391244943,30,18.2000007629395,48.4427106143479,440,167,36,0
-157.736489091754,21.2974428581497,149.780162366774,29.1000003814697,17.3999996185303,47.686968511532,536,173,159,0
-157.736071357402,21.3041279222203,149.423152552336,28.6000003814697,16.8999996185303,59.06448382684,734,167,267,0
-157.73565346054,21.3108148872361,148.805841873538,27.7999992370605,16.1000003814697,50.000018391117,1317,550,394,0
-157.735235401087,21.3175037536722,148.114393152265,26.5,15.1000003814697,33.7006288406595,1556,810,647,0
-157.734817178965,21.3241945220039,148.114393152265,26.5,15.1000003814697,33.7006288406595,1556,810,647,0
-157.734398794091,21.3308871927065,149.648569522396,28.7999992370605,17,28.14544336129,1524,846,99,0
-157.733980246388,21.3375817662551,151.933862539649,29.8999996185303,17.8999996185303,63.7554136176524,1195,250,41,0
-157.733561535774,21.3442782431253,151.93386919697,30,18.1000003814697,68.9063347895624,911,176,30,0
-157.73314266217,21.3509766237922,151.590066449656,30,18.2000007629395,65.5128748184858,811,154,21,0
-157.732723625495,21.3576769087313,151.590066449656,30,18.2000007629395,65.5128748184858,811,154,21,0
-157.732304425668,21.3643790984181,151.257329983396,29.8999996185303,18.1000003814697,59.3072718116268,582,145,44,0
-157.731885062611,21.3710831933278,150.817812956642,29.7999992370605,18.1000003814697,53.4176631189101,532,132,26,0
-157.731465536241,21.377789193936,151.139009594658,30.1000003814697,18.3999996185303,45.9556821298188,510,181,5,0
-157.731045846479,21.3844971007182,149.779521534827,30,18.5,53.0520791999561,478,141,5,0
-157.730625993244,21.3912069141499,149.779521534827,30,18.5,53.0520791999561,478,141,5,0
-157.730205976456,21.3979186347065,149.977288463026,30,18.5,51.6188119508663,483,149,7,0
-157.730196543958,21.2836861884246,151.449421680127,29.7999992370605,18.1000003814697,53.825733766187,440,142,3,0
-157.729776779757,21.2903673175118,151.449421680127,29.7999992370605,18.1000003814697,53.825733766187,440,142,3,0
-157.729356852291,21.2970503465435,150.853028596231,29.5,17.7999992370605,58.8518928085266,620,180,113,0
-157.72893676148,21.3037352759947,149.40794107429,29,17.2999992370605,61.4089136646102,716,151,282,0
-157.728516507243,21.3104221063405,148.13165275873,28.2999992370605,16.6000003814697,45.1679436085772,1297,596,322,0
-157.7280960895,21.3171108380563,147.617434817791,26.7999992370605,15.3000001907349,30.9276425426629,1562,819,551,0
-157.72767550817,21.323801471617,147.617434817791,26.7999992370605,15.3000001907349,30.9276425426629,1562,819,551,0
-157.727254763174,21.3304940074981,150.322907550804,29.1000003814697,17.2999992370605,44.0865238070418,1282,587,64,0
-157.72683385443,21.3371884461748,151.574439882506,30,18.1000003814697,75.5435542131293,916,138,37,0
-157.726412781859,21.3438847881223,152.108300903424,30.1000003814697,18.2000007629395,70.0064683704208,880,162,15,0
-157.725991545379,21.3505830338161,151.590066449656,30,18.2000007629395,65.5128748184858,811,154,21,0
-157.72557014491,21.3572831837313,151.590066449656,30,18.2000007629395,65.5128748184858,811,154,21,0
-157.72514858037,21.3639852383435,151.257329983396,29.8999996185303,18.1000003814697,59.3072718116268,582,145,44,0
-157.724726851681,21.370689198128,150.521822010664,29.8999996185303,18.2999992370605,53.9183903655178,479,155,10,0
-157.724304958759,21.3773950635603,150.677754802309,29.6000003814697,18.1000003814697,54.6054806166026,446,143,85,0
-157.723882901525,21.3841028351158,150.400341069875,29.7999992370605,18.2999992370605,51.5958262871669,462,150,15,0
-157.723460679898,21.39081251327,150.400341069875,29.7999992370605,18.2999992370605,51.5958262871669,462,150,15,0
-157.722647059105,21.2899727322493,150.536292321541,30,18.3999996185303,54.6622004031017,449,121,14,0
-157.722224776174,21.2966556259554,151.874054419287,29.5,17.7999992370605,60.4132006816015,571,128,22,0
-157.721802328983,21.3033404200302,150.037264708155,29,17.2999992370605,63.8890209700094,705,132,152,0
-157.721379717452,21.3100271149489,148.891738276187,28.2000007629395,16.5,54.0199377331789,1222,406,328,0
-157.720956941498,21.3167157111868,149.668213098965,27.6000003814697,16,37.2824075392219,1389,632,546,0
-157.720534001043,21.3234062092189,149.668213098965,27.6000003814697,16,37.2824075392219,1389,632,546,0
-157.720110896004,21.3300986095205,151.132117346715,29.1000003814697,17.2999992370605,70.5175249621738,1139,170,105,0
-157.7196876263,21.3367929125668,151.963788675775,30,18.2000007629395,74.6587782233245,917,130,27,0
-157.719264191852,21.3434891188331,151.956960509795,30.1000003814697,18.2999992370605,57.1603183374475,736,157,13,0
-157.718840592577,21.3501872287947,151.943873292088,30.1000003814697,18.2999992370605,58.7527849844566,515,126,8,0
-157.718416828394,21.3568872429269,151.943873292088,30.1000003814697,18.2999992370605,58.7527849844566,515,126,8,0
-157.717992899223,21.3635891617051,151.00361267931,30,18.2999992370605,55.9921200136142,512,139,15,0
-157.717568804982,21.3702929856046,150.521822010664,29.8999996185303,18.2999992370605,53.9183903655178,479,155,10,0
-157.71714454559,21.376998715101,150.677754802309,29.6000003814697,18.1000003814697,54.6054806166026,446,143,85,0
-157.716720120965,21.3837063506695,150.400341069875,29.7999992370605,18.2999992370605,51.5958262871669,462,150,15,0
-157.715517502632,21.289575938819,152.108288364011,30.1000003814697,18.3999996185303,57.5037791881599,448,118,5,0
-157.715092864317,21.2962586964428,152.486947747536,29.8999996185303,18.2000007629395,57.1077259588248,599,131,8,0
-157.714668060828,21.3029433543844,150.837961891,29.6000003814697,17.7999992370605,62.1958385444519,670,121,96,0
-157.714243092082,21.3096299131189,149.186546243511,28.7999992370605,17,75.2525014663484,1141,174,177,0
-157.713817958,21.3163183731214,149.186546243511,28.7999992370605,17,75.2525014663484,1141,174,177,0
-157.713392658499,21.3230087348671,150.59667281343,28.7000007629395,17,65.5566129321421,1170,243,226,0
-157.712967193498,21.3297009988311,152.108262928953,29.8999996185303,18,71.058046390765,1044,158,47,0
-157.712541562916,21.3363951654888,151.364395717859,30,18.2000007629395,57.9385614993465,747,170,16,0
-157.712115766671,21.3430912353153,152.545975497805,30.1000003814697,18.2999992370605,54.9676847070475,544,138,7,0
-157.711689804682,21.3497892087859,152.545975497805,30.1000003814697,18.2999992370605,54.9676847070475,544,138,7,0
-157.711263676868,21.3564890863759,151.590085037119,30,18.2999992370605,53.1613727671597,478,168,7,0
-157.708388111253,21.2891769372786,152.108288364011,30.1000003814697,18.3999996185303,57.5037791881599,448,118,5,0
-157.707961117635,21.2958595580635,151.269257492446,29.6000003814697,18,51.6205588623553,504,145,95,0
-157.707533957928,21.302544079115,149.713753573368,29.1000003814697,17.3999996185303,61.7924277608506,658,157,176,0
-157.70710663205,21.3092305009081,150.26241885392,28.5,16.7999992370605,70.461906144874,913,171,233,0
-157.706679139919,21.3159188239178,150.26241885392,28.5,16.7999992370605,70.461906144874,913,171,233,0
-157.706251481454,21.3226090486194,148.673397386817,28.8999996185303,17.2000007629395,70.7500348617992,1090,183,196,0
-157.705823656573,21.329301175488,151.963788675775,30,18.2000007629395,69.7964303743343,776,116,26,0
-157.705395665194,21.3359952049987,152.103961202814,30.1000003814697,18.2999992370605,57.4946387661486,559,144,7,0
-157.702545931195,21.2687396746566,151.289925869288,29.7000007629395,18.3999996185303,43.1436542627983,277,100,13,0
-157.702117082876,21.2754164600515,151.617537997507,30,18.5,61.2229580422143,423,97,5,0
-157.701688067798,21.2820951442363,151.617537997507,30,18.5,61.2229580422143,423,97,5,0
-157.701258885881,21.288775727686,152.202899925851,30,18.3999996185303,52.8124036540959,444,138,5,0
-157.700829537042,21.2954582108757,151.269257492446,29.6000003814697,18,51.6205588623553,504,145,95,0
-157.700400021199,21.3021425942802,149.713753573368,29.1000003814697,17.3999996185303,61.7924277608506,658,157,176,0
-157.69997033827,21.3088288783748,150.097816680646,29.5,17.7000007629395,69.3555884672744,854,170,123,0
-157.699540488173,21.3155170636344,150.097816680646,29.5,17.7000007629395,69.3555884672744,854,170,123,0
-157.699110470826,21.3222071505341,150.596690108246,29,17.2999992370605,75.6247002205787,873,120,182,0
-157.698680286146,21.3288991395492,151.956960509795,30.1000003814697,18.2999992370605,57.6960767415819,621,117,11,0
-157.694992731963,21.2750133190135,150.943370776482,29.7999992370605,18.3999996185303,57.0568881822545,418,123,34,0
-157.694561363574,21.2816918649501,150.943370776482,29.7999992370605,18.3999996185303,57.0568881822545,418,123,34,0
-157.694129827431,21.2883723100998,151.520094273607,30,18.3999996185303,56.9993088123286,422,118,6,0
-157.693698123453,21.2950546549376,151.984378432903,30,18.2999992370605,53.7282581111465,459,145,5,0
-157.693266251556,21.3017388999384,152.585666333227,29.8999996185303,18.1000003814697,57.1057925149581,604,157,12,0
-157.692834211658,21.3084250455774,150.097816680646,29.5,17.7000007629395,69.3555884672744,854,170,123,0
-157.692402003677,21.3151130923295,150.097816680646,29.5,17.7000007629395,69.3555884672744,854,170,123,0
-157.69196962753,21.3218030406698,150.596690108246,29,17.2999992370605,75.6247002205787,873,120,182,0
-157.687434827103,21.2812863784851,151.003573278741,29.5,18.2000007629395,38.8270152003431,375,189,95,0
-157.687000936818,21.2879666845786,149.516284375273,29.2000007629395,17.7999992370605,50.9355392033469,396,115,194,0
-157.686566877782,21.294648890308,151.590085037119,30,18.2999992370605,47.5553758150758,406,138,7,0
-157.686132649914,21.3013329961484,151.497544808297,29.7999992370605,18,53.6063787796384,532,136,15,0
-157.68569825313,21.3080190025747,151.497544808297,29.7999992370605,18,53.6063787796384,532,136,15,0
-157.685263687348,21.3147069100619,149.713722012993,29.2999992370605,17.5,57.9757328084401,731,129,197,0
-157.684828952483,21.3213967190852,148.359724378553,28.7000007629395,17.1000003814697,59.1415523697173,760,170,357,0
-157.679872214954,21.2875588511813,150.544462771789,29.5,18,38.5594600456806,356,164,95,0
-157.679435800944,21.294240917046,150.923293622841,29.7000007629395,18.1000003814697,47.2565408182467,403,135,74,0
-157.678999217188,21.3009248829691,149.8401760488,29.3999996185303,17.7000007629395,49.1733978599809,466,137,136,0
-157.678562463601,21.3076107494258,149.8401760488,29.3999996185303,17.7000007629395,49.1733978599809,466,137,136,0
-157.6781255401,21.3142985168909,148.93309208413,29,17.2999992370605,57.6723647997565,609,151,197,0
-157.677688446601,21.3209881858396,149.140823082924,28.7999992370605,17.2000007629395,49.1237241189265,544,177,205,0
-157.672304893853,21.2938307352108,150.988553990391,30,18.2999992370605,46.2815546684945,399,131,24,0
-157.671865954292,21.3005145604601,151.617515887207,29.7999992370605,18.1000003814697,37.5383708161587,368,151,22,0
-157.671426843985,21.3072002861901,151.617515887207,29.7999992370605,18.1000003814697,37.5383708161587,368,151,22,0
-157.670987562849,21.3138879128759,150.097789701559,29.3999996185303,17.7000007629395,54.6419131470829,468,146,175,0
-157.664732862141,21.300102028681,150.544469970465,29.6000003814697,18,44.3329346074574,298,84,88,0
-157.664291395199,21.3067876129274,150.544469970465,29.6000003814697,18,44.3329346074574,298,84,88,0
-157.663849756512,21.3134750980765,150.368206550181,29.7999992370605,18,37.3202462249948,310,103,2,0
-157.301592525882,21.1021405141201,145.224462326298,29.7999992370605,18.6000003814697,41.372073554282,340,162,36,0
-157.299910222101,21.1220296593921,145.498081445291,29.8999996185303,18.6000003814697,42.3455779149506,409,152,9,0
-157.294530829601,21.101613495385,145.130560729802,29.7000007629395,18.5,38.0644538592677,397,194,48,0
-157.293967951181,21.1082411443873,145.130560729802,29.7000007629395,18.5,38.0644538592677,397,194,48,0
-157.293404854492,21.1148706787111,145.505891407953,29.8999996185303,18.6000003814697,48.262284967094,390,140,15,0
-157.292841539427,21.121502098829,145.498081445291,29.8999996185303,18.6000003814697,42.3455779149506,409,152,9,0
-157.292278005878,21.1281354052136,146.185717604942,29.8999996185303,18.6000003814697,37.4740896020521,359,177,10,0
-157.287469351483,21.1010842906853,144.685527309453,29.6000003814697,18.3999996185303,50.9803266579863,426,144,70,0
-157.286904145272,21.107711758398,144.685527309453,29.6000003814697,18.3999996185303,50.9803266579863,426,144,70,0
-157.286338719892,21.1143411113645,145.638617331481,29.7000007629395,18.3999996185303,49.3153967431473,430,143,53,0
-157.285773075235,21.1209723500574,146.004881845304,29.7000007629395,18.3999996185303,40.3103740908485,410,174,46,0
-157.285207211194,21.1276054749494,145.586559864621,29.7999992370605,18.5,47.6696518778487,392,134,30,0
-157.284641127663,21.134240486513,145.586569988223,29.8999996185303,18.6000003814697,42.4914328567768,352,161,18,0
-157.284074824533,21.1408773852209,145.586569988223,29.8999996185303,18.6000003814697,42.4914328567768,352,161,18,0
-157.283508301698,21.1475161715459,145.641218153768,29.8999996185303,18.7000007629395,49.0618652070316,384,128,0,0
-157.280975406361,21.093927499135,145.10704527777,29.7999992370605,18.3999996185303,38.5228721649166,333,146,49,0
-157.280408092428,21.1005529000974,145.468830046178,29.5,18.2000007629395,43.8895910934993,423,141,85,0
-157.279840558533,21.107180185773,145.468830046178,29.5,18.2000007629395,43.8895910934993,423,141,85,0
-157.279272804568,21.1138093566344,145.562547252477,29.5,18.2000007629395,45.2178014205769,469,175,81,0
-157.278704830427,21.1204404131542,145.638624772644,29.6000003814697,18.2999992370605,48.8481228396918,433,154,62,0
-157.278136636001,21.127073355805,145.638617331481,29.7000007629395,18.3999996185303,42.77640625823,380,160,45,0
-157.277568221184,21.1337081850594,145.62493165395,29.7999992370605,18.5,47.7736261441724,375,142,36,0
-157.276999585866,21.1403449013901,145.62493165395,29.7999992370605,18.5,47.7736261441724,375,142,36,0
-157.276430729942,21.1469835052697,145.380878925296,29.7999992370605,18.6000003814697,37.4350095663544,370,196,30,0
-157.275861653302,21.1536239971709,144.958191647035,29.8999996185303,18.7000007629395,62.6730315905761,370,64,3,0
-157.273916693945,21.0933941054523,144.589251413044,29.7999992370605,18.3999996185303,40.7156044213617,350,144,48,0
-157.273347053335,21.1000193236982,144.606938284531,29.3999996185303,18.1000003814697,38.6082520940263,445,200,117,0
-157.272777191863,21.1066464265892,144.606938284531,29.3999996185303,18.1000003814697,38.6082520940263,445,200,117,0
-157.272207109422,21.1132754145977,145.281176699078,29.3999996185303,18.1000003814697,28.6027646494298,426,234,106,0
-157.271636805904,21.1199062881963,144.920974615243,29.5,18.2000007629395,42.8676938281421,409,164,88,0
-157.271066281201,21.1265390478576,145.775756925731,29.7000007629395,18.2999992370605,40.8584538329552,396,154,60,0
-157.270495535204,21.1331736940542,145.775756925731,29.7000007629395,18.2999992370605,40.8584538329552,396,154,60,0
-157.269924567807,21.1398102272586,145.56252193929,29.7000007629395,18.3999996185303,42.4565819421307,384,164,44,0
-157.2693533789,21.1464486479435,145.505918717102,29.6000003814697,18.3999996185303,44.5234189589436,381,152,56,0
-157.268781968375,21.1530889565816,144.606962965599,29.7000007629395,18.6000003814697,45.3646393977672,371,149,26,0
-157.266858202283,21.0928585267826,144.589251413044,29.7999992370605,18.3999996185303,40.7156044213617,350,144,48,0
-157.266286235103,21.0994835615649,144.386775184522,29.7999992370605,18.2999992370605,41.3558949407848,364,164,60,0
-157.265714046162,21.1061104809237,144.371015315322,29.5,18.1000003814697,49.6265563835338,587,250,98,0
-157.265141635352,21.1127392853315,145.130529019036,29.3999996185303,18,35.4242728628764,487,246,115,0
-157.264569002565,21.1193699752609,145.15597847523,29.5,18.1000003814697,43.2438598388747,410,164,101,0
-157.263996147693,21.1260025511844,144.805935858683,29.6000003814697,18.2000007629395,43.5587700991294,436,166,81,0
-157.263423070626,21.1326370135745,144.805935858683,29.6000003814697,18.2000007629395,43.5587700991294,436,166,81,0
-157.262849771257,21.1392733629038,145.338597658559,29.6000003814697,18.2999992370605,45.8004660379487,414,141,68,0
-157.262276249476,21.1459115996449,145.479244006019,29.6000003814697,18.2999992370605,45.0829989267164,388,145,68,0
-157.261702505175,21.1525517242705,145.171667163046,29.6000003814697,18.3999996185303,36.3339403904076,386,214,48,0
-157.261128538246,21.1591937372533,145.396508438259,29.7999992370605,18.7000007629395,77.9645547204466,368,28,13,0
-157.260554348579,21.1658376390658,145.396508438259,29.7999992370605,18.7000007629395,77.9645547204466,368,28,13,0
-157.255952799602,21.219056908174,146.21747130143,29.6000003814697,18.6000003814697,44.1199192609428,247,104,2,0
-157.259799932273,21.0923207632035,144.386775184522,29.7999992370605,18.2999992370605,41.3558949407848,364,164,60,0
-157.259225638632,21.0989456137749,144.386775184522,29.7999992370605,18.2999992370605,41.3558949407848,364,164,60,0
-157.25865112233,21.1055723488541,144.371015315322,29.5,18.1000003814697,49.6265563835338,587,250,98,0
-157.25807638326,21.1122009689135,145.155992710224,29.2999992370605,17.8999996185303,33.8257309440737,439,229,129,0
-157.257501421313,21.1188314744257,144.785673494397,29.2000007629395,17.7999992370605,48.0255639655715,455,156,145,0
-157.256926236379,21.125463865863,145.421902752,29.3999996185303,18,47.3827562405882,466,166,109,0
-157.25635082835,21.1320981436981,145.421902752,29.3999996185303,18,47.3827562405882,466,166,109,0
-157.255775197118,21.1387343084035,145.15597847523,29.5,18.1000003814697,49.6440835295976,417,140,101,0
-157.255199342572,21.1453723604517,145.734148283486,29.5,18.2000007629395,44.9109198259685,398,141,87,0
-157.254623264604,21.1520123003154,146.278997178177,29.6000003814697,18.2999992370605,37.0768831727649,385,195,67,0
-157.254046963104,21.1586541284671,146.144898348451,29.7999992370605,18.5,78.3598530832591,360,25,32,0
-157.253470437964,21.1652978453797,146.144898348451,29.7999992370605,18.5,78.3598530832591,360,25,32,0
-157.252893689074,21.1719434515257,145.693220634497,29.8999996185303,18.7000007629395,58.7944667753402,291,87,9,0
-157.249428490846,21.2118567887789,144.983659195206,29.5,18.5,43.4258736376266,277,106,60,0
-157.248850172636,21.2185156327969,144.887627653347,29.6000003814697,18.6000003814697,43.9056952612863,258,105,2,0
-157.252741884815,21.0917808147925,144.085427101472,29.6000003814697,18.2000007629395,43.6428301613457,371,175,102,0
-157.25216526482,21.0984054804059,144.085427101472,29.6000003814697,18.2000007629395,43.6428301613457,371,175,102,0
-157.251588421267,21.1050320304581,144.920925958299,29.2999992370605,17.8999996185303,42.2164280502901,461,230,127,0
-157.251011354045,21.1116604654215,145.155992710224,29.2999992370605,17.8999996185303,33.8257309440737,439,229,129,0
-157.250434063046,21.1182907857684,144.785673494397,29.2000007629395,17.7999992370605,48.0255639655715,455,156,145,0
-157.24985654816,21.1249229919715,144.664581793681,29,17.7000007629395,48.3735248920463,418,154,169,0
-157.249278809279,21.131557084503,145.338590798556,29.2000007629395,17.7999992370605,47.2311966748872,472,167,155,0
-157.248700846292,21.1381930638356,145.406299843251,29.2999992370605,17.8999996185303,35.3524708986115,359,161,134,0
-157.24812265909,21.1448309304418,145.155992710224,29.2999992370605,17.8999996185303,41.2522641193551,378,150,129,0
-157.247544247564,21.1514706847942,144.81960609044,29.2999992370605,18.1000003814697,40.64817361465,385,177,115,0
-157.246965611603,21.1581123273654,144.81960609044,29.2999992370605,18.1000003814697,40.64817361465,385,177,115,0
-157.246386751099,21.164755858628,146.00749494667,29.6000003814697,18.2999992370605,39.9765873486284,327,157,53,0
-157.245807665942,21.1714012790546,144.819613873016,29.7999992370605,18.6000003814697,64.8832655980634,276,46,15,0
-157.245228356021,21.1780485891181,145.396508438259,29.7999992370605,18.7000007629395,56.6646375271608,280,89,17,0
-157.244648821226,21.184697789291,145.10378627026,29.7999992370605,18.7000007629395,67.6033003609904,302,79,18,0
-157.244069061448,21.1913488800462,145.10378627026,29.7999992370605,18.7000007629395,67.6033003609904,302,79,18,0
-157.243489076576,21.1980018618563,145.624966829152,29.7000007629395,18.6000003814697,59.9402650663265,287,68,40,0
-157.242908866501,21.2046567351943,145.624975188844,29.7000007629395,18.6000003814697,42.2368815979242,275,107,24,0
-157.242328431112,21.2113135005329,144.983659195206,29.5,18.5,43.4258736376266,277,106,60,0
-157.241747770298,21.217972158345,144.887627653347,29.6000003814697,18.6000003814697,43.9056952612863,258,105,2,0
-157.245105114568,21.0978631615362,145.562515586176,29.5,18,44.464587895798,372,158,89,0
-157.244525943872,21.104489525814,144.34022414809,29.2000007629395,17.7999992370605,43.4495126040927,449,215,147,0
-157.243946548607,21.1111177749336,145.396577408479,29.2000007629395,17.7999992370605,27.0230733493451,385,220,164,0
-157.243366928666,21.1177479093675,144.664581793681,29,17.7000007629395,48.3735248920463,418,154,169,0
-157.242787083938,21.1243799295879,144.664581793681,29,17.7000007629395,48.3735248920463,418,154,169,0
-157.242207014312,21.1310138360674,145.338590798556,29.2000007629395,17.7999992370605,47.2311966748872,472,167,155,0
-157.241626719681,21.1376496292786,144.835340168391,29.1000003814697,17.7000007629395,30.746404965799,358,175,160,0
-157.241046199932,21.1442873096937,145.510478360132,29.1000003814697,17.7000007629395,37.7513395307191,359,150,174,0
-157.240465454958,21.1509268777855,144.795465888976,29.2000007629395,17.8999996185303,49.0610009904182,402,124,125,0
-157.239884484646,21.1575683340265,144.795465888976,29.2000007629395,17.8999996185303,49.0610009904182,402,124,125,0
-157.239303288888,21.1642116788893,145.38087644051,29.3999996185303,18.2000007629395,32.6545723038032,336,216,92,0
-157.238721867573,21.1708569128465,145.328791177782,29.7000007629395,18.3999996185303,60.9440977125203,296,47,38,0
-157.238140220591,21.1775040363707,145.10381046849,29.6000003814697,18.3999996185303,65.2015311892404,285,47,60,0
-157.23755834783,21.1841530499348,145.04441028637,29.6000003814697,18.3999996185303,61.8527087180309,302,49,52,0
-157.236976249182,21.1908039540112,145.04441028637,29.6000003814697,18.3999996185303,61.8527087180309,302,49,52,0
-157.236393924535,21.1974567490729,145.49809654061,29.5,18.3999996185303,60.7646545901432,309,63,50,0
-157.235811373778,21.2041114355926,146.069721120736,29.5,18.3999996185303,69.2421620547962,324,77,56,0
-157.235228596802,21.210768014043,145.765337905282,29.2999992370605,18.2999992370605,63.3681973984014,321,89,84,0
-157.238045188774,21.097318657244,144.576188492996,29.6000003814697,18.1000003814697,43.7404865409672,372,166,91,0
-157.237463691044,21.1039448350002,144.203674897143,29.2999992370605,17.7999992370605,39.4647156076823,445,164,134,0
-157.236881967847,21.1105728975284,144.576204833942,29.1000003814697,17.7000007629395,31.9806695577353,400,198,152,0
-157.236300019073,21.1172028453013,145.531269241362,28.7999992370605,17.5,43.3191441086256,419,155,225,0
-157.235717844612,21.123834678791,145.531269241362,28.7999992370605,17.5,43.3191441086256,419,155,225,0
-157.235135444353,21.1304683984701,145.263577168058,29,17.6000003814697,42.6513159535223,412,168,189,0
-157.234552818186,21.137104004811,144.835340168391,29.1000003814697,17.7000007629395,30.746404965799,358,175,160,0
-157.233969966002,21.1437414982861,145.510478360132,29.1000003814697,17.7000007629395,37.7513395307191,359,150,174,0
-157.233386887688,21.1503808793681,144.795465888976,29.2000007629395,17.8999996185303,49.0610009904182,402,124,125,0
-157.232803583136,21.1570221485293,145.468804642182,29,17.7000007629395,42.1810241999838,368,117,181,0
-157.232220052234,21.1636653062425,145.338526374163,29.2999992370605,18,35.0300938341131,359,214,117,0
-157.231636294872,21.17031035298,145.146216948443,29.5,18.2000007629395,49.9323966588436,350,114,88,0
-157.231052310938,21.1769572892147,144.920932738363,29.2999992370605,18.1000003814697,72.5830774040753,331,35,122,0
-157.230468100323,21.1836061154192,145.765350122959,29.3999996185303,18.2000007629395,66.2325116612118,313,43,71,0
-157.229883662915,21.190256832066,145.765350122959,29.3999996185303,18.2000007629395,66.2325116612118,313,43,71,0
-157.229298998603,21.196909439628,145.338560897881,29.3999996185303,18.2999992370605,70.4157417836873,332,54,85,0
-157.228714107276,21.2035639385778,145.468805411998,29.2999992370605,18.2000007629395,71.2513957362626,317,56,98,0
-157.228128988823,21.2102203293883,145.919228785597,29,18,64.5271708572678,325,77,152,0
-157.230985488337,21.0967719676082,144.606968186593,29.7000007629395,18.1000003814697,46.0005285142774,363,134,70,0
-157.230401663684,21.1033979580953,145.338526374163,29.3999996185303,17.8999996185303,43.840844612725,402,156,146,0
-157.229817612664,21.1100258332847,144.903280952123,29,17.5,40.6141964902659,417,170,214,0
-157.229233335167,21.1166555936487,144.903280952123,29,17.5,40.6141964902659,417,170,214,0
-157.228648831083,21.1232872396596,144.840591464571,28.6000003814697,17.2999992370605,39.9856279706319,404,172,241,0
-157.228064100301,21.1299207717898,144.887667545257,28.7000007629395,17.2999992370605,37.8198036930001,393,184,230,0
-157.22747914271,21.1365561905118,145.469439407774,28.8999996185303,17.5,30.8668149510142,359,175,202,0
-157.226893958199,21.143193496298,144.795410578557,28.8999996185303,17.5,35.1498360688074,345,148,190,0
-157.226308546658,21.1498326896209,144.795410578557,28.8999996185303,17.5,35.1498360688074,345,148,190,0
-157.225722907975,21.1564737709529,145.468804642182,29,17.7000007629395,42.1810241999838,368,117,181,0
-157.22513704204,21.1631167407666,145.338526374163,29.2999992370605,18,35.0300938341131,359,214,117,0
-157.224550948742,21.1697615995345,144.983672375732,29.2000007629395,18,55.1961045831892,383,126,132,0
-157.223964627968,21.1764083477293,144.887626257129,29.2000007629395,18,67.9519595427836,332,47,120,0
-157.223378079608,21.1830569858235,144.887626257129,29.2000007629395,18,67.9519595427836,332,47,120,0
-157.222791303551,21.1897075142899,145.060071868519,29.2000007629395,18,70.0083394228524,339,45,122,0
-157.222204299686,21.196359933601,145.338555454618,29.2000007629395,18.1000003814697,73.8746991836787,342,44,113,0
-157.221617067899,21.2030142442296,145.640554124571,29,17.8999996185303,80.0709012899148,325,46,142,0
-157.221029608081,21.2096704466483,145.802351225975,28.8999996185303,17.8999996185303,63.2853646395143,326,84,153,0
-157.220441920119,21.21632854133,145.802351225975,28.8999996185303,17.8999996185303,63.2853646395143,326,84,153,0
-157.223926014156,21.0962230927076,143.342122264823,29.7999992370605,18.2000007629395,41.5232923831368,347,123,61,0
-157.223339862689,21.1028488951785,144.570293579716,29.2999992370605,17.7999992370605,46.1420375003978,379,160,142,0
-157.222753483957,21.1094765822815,144.795429190002,28.8999996185303,17.3999996185303,36.5181023631858,373,167,227,0
-157.222166877849,21.1161061544888,144.795429190002,28.8999996185303,17.3999996185303,36.5181023631858,373,167,227,0
-157.221580044252,21.1227376122729,143.850556822737,28.5,17.1000003814697,47.7790610166607,452,158,270,0
-157.220992983058,21.1293709561059,144.19575126391,28.5,17.1000003814697,38.8776045108928,393,177,274,0
-157.220405694153,21.1360061864604,144.887645604712,28.6000003814697,17.2000007629395,34.1625678485043,358,150,247,0
-157.219818177427,21.1426433038087,144.942558933157,28.7000007629395,17.2999992370605,31.2415227631769,326,158,230,0
-157.219230432769,21.1492823086233,144.942558933157,28.7000007629395,17.2999992370605,31.2415227631769,326,158,230,0
-157.218642460067,21.1559232013766,144.795410578557,29,17.6000003814697,42.8721923088604,365,128,179,0
-157.21805425921,21.1625659825411,144.81964470399,29.2000007629395,17.8999996185303,37.312623793474,370,187,123,0
-157.217465830086,21.1692106525894,144.983672375732,29.2000007629395,18,55.1961045831892,383,126,132,0
-157.216877172584,21.175857211994,144.887626257129,29.2000007629395,18,67.9519595427836,332,47,120,0
-157.216288286591,21.1825056612275,145.468817455922,29.2000007629395,17.8999996185303,63.024416264506,363,50,139,0
-157.215699171997,21.1891560007624,145.060092288819,29,17.7999992370605,71.5606221778961,364,42,152,0
